;mmol/l
383;2.0231612971070556e-16
384;1.8306320443446318e-16
385;1.6564243723786881e-16
386;1.4987947522749667e-16
387;1.3561655738143248e-16
388;1.2271093562394096e-16
389;1.1103344615474364e-16
390;1.0046721673429304e-16
391;9.090649698711688e-17
392;8.225560001651644e-17
393;7.44279447379434e-17
394;6.734518934640382e-17
395;6.093644724534288e-17
396;5.513757758976052e-17
397;4.989054334307622e-17
398;4.5142830422960224e-17
399;4.084692212274652e-17
400;3.6959823548261897e-17
